date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,80.83,0.4515
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,153.6,0.858
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,82.5,0.4608
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.0,0.3575
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,71.34,0.3985
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,62.99,0.3518
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,483.0,2.6979
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,250.67,1.4002
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,133.33,0.7447
2016-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,141.0,0.7876
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,57.68,0.3222
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,36.12,0.2018
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,39.0,0.2178
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,72.09,0.4027
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,145.36,0.8119
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,actual,Retail,PKR,77.21,0.4313
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.43,0.3599
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,actual,Retail,PKR,71.48,0.3993
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,63.13,0.3526
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,600.0,3.3514
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,actual,Retail,PKR,186.0,1.0389
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,267.35,1.4933
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,156.96,0.8767
2016-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,161.07,0.8997
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,63.33,0.3537
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,34.0,0.1899
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,38.2,0.2134
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,71.8,0.4011
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,161.0,0.8993
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,actual,Retail,PKR,75.0,0.4189
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,actual,Retail,PKR,62.2,0.3474
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,actual,Retail,PKR,71.4,0.3988
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,63.0,0.3519
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,450.0,2.5135
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,actual,Retail,PKR,186.0,1.0389
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,255.0,1.4243
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,133.84,0.7476
2016-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,145.0,0.8099
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,68.37,0.3819
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,43.31,0.2419
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.6,0.1988
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,41.36,0.231
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,72.53,0.4051
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,158.4,0.8848
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,actual,Retail,PKR,83.26,0.4651
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,actual,Retail,PKR,12.0,0.067
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,actual,Retail,PKR,62.44,0.3488
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,actual,Retail,PKR,71.34,0.3985
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,62.99,0.3518
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,631.0,3.5245
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,181.2,1.0121
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,actual,Retail,PKR,187.2,1.0456
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,264.96,1.48
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,141.54,0.7906
2016-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,159.23,0.8894
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,65.0,0.3631
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,actual,Retail,PKR,36.0,0.2011
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,40.0,0.2234
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,90.0,0.5027
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,200.0,1.1171
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,actual,Retail,PKR,90.0,0.5027
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.25,0.3589
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,actual,Retail,PKR,72.8,0.4066
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.5,0.3603
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,550.0,3.0721
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,172.0,0.9607
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,281.25,1.571
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,161.25,0.9007
2016-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,177.5,0.9915
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,65.83,0.3677
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,40.75,0.2276
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,33.5,0.1871
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,38.38,0.2143
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,78.0,0.4357
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,182.5,1.0194
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,82.5,0.4608
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.83,0.3621
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.4062
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3602
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.7928
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,262.29,1.4651
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,136.46,0.7622
2016-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,141.5,0.7904
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,57.68,0.3222
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,49.07,0.2741
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,34.62,0.1934
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,38.6,0.2156
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,69.29,0.387
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,167.36,0.9348
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,actual,Retail,PKR,77.21,0.4313
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.43,0.3599
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,actual,Retail,PKR,72.88,0.4071
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.63,0.361
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,600.0,3.3514
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,291.79,1.6298
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,161.02,0.8994
2016-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,163.57,0.9136
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,63.33,0.3537
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,31.5,0.1759
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,36.38,0.2032
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,63.13,0.3526
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,177.5,0.9915
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,actual,Retail,PKR,75.0,0.4189
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,actual,Retail,PKR,62.25,0.3477
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,actual,Retail,PKR,72.99,0.4077
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.99,0.363
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.7928
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,actual,Retail,PKR,186.0,1.0389
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,260.0,1.4523
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,137.09,0.7657
2016-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,143.12,0.7994
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,68.66,0.3835
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,43.31,0.2419
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.0,0.1955
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,40.61,0.2268
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,70.06,0.3913
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,206.9,1.1557
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,actual,Retail,PKR,82.77,0.4623
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,actual,Retail,PKR,12.0,0.067
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,actual,Retail,PKR,63.85,0.3566
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.4062
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3602
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,631.0,3.5245
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,181.2,1.0121
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,actual,Retail,PKR,187.2,1.0456
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,266.83,1.4904
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,143.75,0.8029
2016-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,160.77,0.898
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,65.0,0.3631
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,50.0,0.2793
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,actual,Retail,PKR,35.25,0.1969
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,40.0,0.2234
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,83.75,0.4678
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,182.5,1.0194
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,actual,Retail,PKR,90.0,0.5027
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,actual,Retail,PKR,65.0,0.3631
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,actual,Retail,PKR,72.8,0.4066
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.5,0.3603
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,550.0,3.0721
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,172.0,0.9607
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,283.75,1.5849
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,168.75,0.9426
2016-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,172.5,0.9635
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,65.83,0.3677
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,40.75,0.2276
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,32.25,0.1801
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.31,0.2084
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,77.0,0.4301
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,176.0,0.9831
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,actual,Retail,PKR,82.5,0.4608
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,actual,Retail,PKR,10.0,0.0559
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,actual,Retail,PKR,64.87,0.3623
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,actual,Retail,PKR,72.73,0.4062
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,64.48,0.3602
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,500.0,2.7928
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,176.0,0.9831
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,actual,Retail,PKR,178.0,0.9942
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,275.84,1.5407
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,138.75,0.775
2016-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,142.33,0.795
2016-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,57.68,0.3222
2016-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,49.07,0.2741
2016-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,33.12,0.185
2016-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,37.5,0.2095
2016-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,68.29,0.3814
